ticker,name,sector,sub_industry,index,first_seen,last_seen_in_index,status,dropped_on,security_type
KTN,Structured Products Corp 8.205% CorTS 8.205% Corporate Backed Trust Securities (CorTS),,,NYSE,2026-09-04,2026-09-25,active,,structured
KTOS,Kratos Defense & Security Solutions,Industrials,Aerospace & Defense,S&P 400,2026-09-04,2026-09-25,active,,operating
KTWO,K2 Capital Acquisition Corporation - Class A Ordinary Share,,,Nasdaq,2026-09-04,2026-09-25,active,,spac
KULR,"KULR Technology Group, Inc. Common Stock",,,NYSE American,2026-09-04,2026-09-25,active,,operating
KURA,"Kura Oncology, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
KUST,"Kustom Entertainment, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
KVHI,"KVH Industries, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
KVUE,Kenvue,Consumer Staples,Personal Care Products,S&P 500,2026-09-04,2026-09-25,active,,operating
KVYO,"Klaviyo, Inc. Series A Common Stock",,,NYSE,2026-09-04,2026-09-25,active,,operating
KWM,"K Wave Media, Ltd. - Ordinary Shares",,,Nasdaq,2026-09-04,2026-09-08,dropped,2026-09-08,operating
KWR,Quaker Chemical Corporation,Materials,Specialty Chemicals,S&P 600,2026-09-04,2026-09-25,active,,operating
KWY,Kingsway Corporation Common Stock,,,NYSE,2026-09-04,2026-09-25,active,,operating
KXIN,Kaixin Holdings - Ordinary Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
KYIV,Kyivstar Group Ltd. - Common Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
KYMR,"Kymera Therapeutics, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
KYN,"Kayne Anderson Energy Infrastructure Fund, Inc.",,,NYSE,2026-09-04,2026-09-25,active,,cef
KYTX,"Kyverna Therapeutics, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
L,Loews Corporation,Financials,Multi-line Insurance,S&P 500,2026-09-04,2026-09-25,active,,operating
LABT,Lakewood-Amedex Biotherapeutics Inc. - Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LAC,Lithium Americas Corp. Common Shares,,,NYSE,2026-09-04,2026-09-25,active,,operating
LAD,Lithia Motors,Consumer Discretionary,Automotive Retail,S&P 400,2026-09-04,2026-09-25,active,,operating
LADR,Ladder Capital Corp Class A Common Stock,,,NYSE,2026-09-04,2026-09-25,active,,operating
LAES,SEALSQ Corp - Ordinary Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LAFA,LaFayette Acquisition Corp. - Ordinary Share,,,Nasdaq,2026-09-04,2026-09-25,active,,spac
LAKE,"Lakeland Industries, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LAMR,Lamar Advertising Company,Real Estate,Other Specialized REITs,S&P 400,2026-09-04,2026-09-25,active,,operating
LAND,Gladstone Land Corporation - Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LANV,Lanvin Group Holdings Limited Ordinary Shares,,,NYSE,2026-09-04,2026-09-25,active,,operating
LAR,Lithium Argentina AG Common Shares,,,NYSE,2026-09-04,2026-09-25,active,,operating
LARK,Landmark Bancorp Inc. - Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LASE,Laser Photonics Corporation - Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LASR,"nLIGHT, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LATA,Galata Acquisition Corp. II - Class A Ordinary Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,spac
LAUR,"Laureate Education, Inc.",Consumer Discretionary,Education Services,S&P 600,2026-09-04,2026-09-25,active,,operating
LAW,"CS Disco, Inc. Common Stock",,,NYSE,2026-09-04,2026-09-25,active,,operating
LAWR,"Robot Consulting Co., Ltd. - ADS",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LAZ,Lazard,Financials,Diversified Capital Markets,S&P 600,2026-09-04,2026-09-25,active,,operating
LB,LandBridge Company LLC Class A Shares Representing Limited Liability Company Interests,,,NYSE,2026-09-04,2026-09-25,active,,lp
LBGJ,Li Bang International Corporation Inc. - Class A Ordinary Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LBRT,"Liberty Energy, Inc.",Energy,Oil & Gas Equipment & Services,S&P 600,2026-09-04,2026-09-25,active,,operating
LBRX,LB Pharmaceuticals Inc - Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LBTYA,Liberty Global Ltd. - Class A Common Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LBTYB,Liberty Global Ltd. - Class B Common Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LBTYK,Liberty Global Ltd. - Class C Common Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LCCC,Lakeshore Acquisition III Corp. - Ordinary Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,spac
LCFY,Locafy Limited - Ordinary Share,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LCID,"Lucid Group, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LCII,LCI Industries,Consumer Discretionary,Automotive Parts & Equipment,S&P 600,2026-09-04,2026-09-25,active,,operating
LCLN,"Lincoln International, Inc. Class A Common Stock",,,NYSE,2026-09-04,2026-09-25,active,,operating
LCNB,LCNB Corporation - Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LCTX,"Lineage Cell Therapeutics, Inc. Common Stock",,,NYSE American,2026-09-04,2026-09-25,active,,operating
LCUT,"Lifetime Brands, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LDI,"loanDepot, Inc. Class A Common Stock",,,NYSE,2026-09-04,2026-09-25,active,,operating
LDOS,Leidos,Industrials,Diversified Support Services,S&P 500,2026-09-04,2026-09-25,active,,operating
LE,"Lands' End, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LEA,Lear,Consumer Discretionary,Automotive Parts & Equipment,S&P 400,2026-09-04,2026-09-25,active,,operating
LECO,Lincoln Electric,Industrials,Industrial Machinery & Supplies & Components,S&P 400,2026-09-04,2026-09-25,active,,operating
LEDS,SemiLEDS Corporation - Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LEE,"Lee Enterprises, Incorporated - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LEG,Leggett & Platt,Consumer Discretionary,Home Furnishings,S&P 600,2026-09-04,2026-09-25,active,,operating
LEGH,Legacy Housing Corporation - Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LEGO,Legato Merger Corp. IV Ordinary Shares,,,NYSE American,2026-09-04,2026-09-25,active,,spac
LEN,Lennar,Consumer Discretionary,Homebuilding,S&P 500,2026-09-04,2026-09-25,active,,operating
LENZ,"LENZ Therapeutics, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LEO,"BNY Mellon Strategic Municipals, Inc. Common Stock",,,NYSE,2026-09-04,2026-09-25,active,,cef
LESL,"Leslie's, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LEU,Centrus Energy Corp.,Energy,Coal & Consumable Fuels,S&P 600,2026-09-04,2026-09-25,active,,operating
LEVI,Levi Strauss & Co Class A Common Stock,,,NYSE,2026-09-04,2026-09-25,active,,operating
LEXX,Lexaria Bioscience Corp. - Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LFAC,Leapfrog Acquisition Corporation - Class A Ordinary Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,spac
LFCR,"Lifecore Biomedical, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LFMD,"LifeMD, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LFST,Lifestance Health,Health Care,Health Care Services,S&P 600,2026-09-04,2026-09-25,active,,operating
LFT,"Lument Finance Trust, Inc. Common Stock",,,NYSE,2026-09-04,2026-09-25,active,,operating
LFTO,"Liftoff Mobile, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LFUS,Littelfuse,Information Technology,Electronic Components,S&P 400,2026-09-04,2026-09-25,active,,operating
LFVN,Lifevantage Corporation - Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LFWD,Lifeward Ltd. - Ordinary Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LGCL,Lucas GC Limited - Class A Ordinary Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LGCY,Legacy Education Inc. Common Stock,,,NYSE American,2026-09-04,2026-09-25,active,,operating
LGI,Lazard Global Total Return and Income Fund Common Stock,,,NYSE,2026-09-04,2026-09-25,active,,cef
LGIH,LGI Homes,Consumer Discretionary,Homebuilding,S&P 600,2026-09-04,2026-09-25,active,,operating
LGL,"LGL Group, Inc. (The) Common Stock",,,NYSE American,2026-09-04,2026-09-25,active,,operating
LGN,Legence Corp. - Class A Common stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LGND,"Ligand Pharmaceuticals, Inc.",Health Care,Biotechnology,S&P 600,2026-09-04,2026-09-25,active,,operating
LGPS,LogProstyle Inc. Common Shares,,,NYSE American,2026-09-04,2026-09-25,active,,operating
LGVN,Longeveron Inc. - Class A Common stock,,,Nasdaq,2026-09-12,2026-09-25,active,,operating
LH,Labcorp,Health Care,Health Care Services,S&P 500,2026-09-04,2026-09-25,active,,operating
LHAI,Linkhome Holdings Inc. - Common stock,,,Nasdaq,2026-09-19,2026-09-25,active,,operating
LHSW,Lianhe Sowell International Group Ltd - Class A Ordinary Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LHX,L3Harris,Industrials,Aerospace & Defense,S&P 500,2026-09-04,2026-09-25,active,,operating
LICN,Lichen International Limited - Class A Ordinary Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LIDR,"AEye, Inc. - Class A Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LIEN,"Chicago Atlantic BDC, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,bdc
LIF,Life360,Information Technology,Application Software,S&P 600,2026-09-04,2026-09-25,active,,operating
LIFE,Ethos Technologies Inc. - Class A Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LII,Lennox International,Industrials,Building Products,S&P 500,2026-09-04,2026-09-25,active,,operating
LILA,Liberty Latin America Ltd. - Class A Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LILAK,Liberty Latin America Ltd. - Class C Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LIME,"Neutron Holdings, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LIMN,"Liminatus Pharma, Inc. - Class A Common Stock",,,Nasdaq,2026-09-25,2026-09-25,active,,operating
LIN,Linde plc,Materials,Industrial Gases,S&P 500,2026-09-04,2026-09-25,active,,operating
LINC,Lincoln Educational Services Corporation - Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LIND,Lindblad Expeditions Holdings Inc.  - Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LINE,"Lineage, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LINK,"Interlink Electronics, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LION,Lionsgate Studios Corp Common Shares,,,NYSE,2026-09-04,2026-09-25,active,,operating
LITE,Lumentum,Information Technology,Communications Equipment,S&P 500,2026-09-04,2026-09-25,active,,operating
LITS,"Lite Strategy, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LIVE,Live Ventures Incorporated - Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LIVN,LivaNova,Health Care,Health Care Equipment,S&P 400,2026-09-04,2026-09-25,active,,operating
LKFN,Lakeland Financial,Financials,Regional Banks,S&P 600,2026-09-04,2026-09-25,active,,operating
LKQ,LKQ Corporation,Consumer Discretionary,Distributors,S&P 600,2026-09-04,2026-09-25,active,,operating
LKSP,Lake Superior Acquisition Corp. - Class A Ordinary Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,spac
LLY,Lilly (Eli),Health Care,Pharmaceuticals,S&P 500,2026-09-04,2026-09-25,active,,operating
LLYVA,"Liberty Live Holdings, Inc. - Series A Liberty Live Group Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LLYVK,"Liberty Live Holdings, Inc. - Series C Liberty Live Group Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LMAT,LeMaitre Vascular,Health Care,Health Care Equipment,S&P 600,2026-09-04,2026-09-25,active,,operating
LMB,"Limbach Holdings, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LMND,"Lemonade, Inc. Common Stock",,,NYSE,2026-09-04,2026-09-25,active,,operating
LMNR,Limoneira Co - Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LMRI,"Lumexa Imaging Holdings, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LMT,Lockheed Martin,Industrials,Aerospace & Defense,S&P 500,2026-09-04,2026-09-25,active,,operating
LNAI,Lunai Bioworks Inc. - Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LNC,Lincoln Financial,Financials,Multi-line Insurance,S&P 600,2026-09-04,2026-09-25,active,,operating
LND,Brasilagro Brazilian Agric Real Estate Co Sponsored ADR (Brazil),,,NYSE,2026-09-04,2026-09-25,active,,operating
LNG,"Cheniere Energy, Inc. Common Stock",,,NYSE,2026-09-04,2026-09-25,active,,operating
LNKS,Linkers Industries Limited - Class A Ordinary Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LNN,Lindsay Corporation,Materials,Agricultural & Farm Machinery,S&P 600,2026-09-04,2026-09-25,active,,operating
LNSR,"LENSAR, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LNT,Alliant Energy,Utilities,Electric Utilities,S&P 500,2026-09-04,2026-09-25,active,,operating
LNTH,Lantheus Holdings,Health Care,Health Care Supplies,S&P 400,2026-09-04,2026-09-25,active,,operating
LNZA,"LanzaTech Global, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LOAN,"Manhattan Bridge Capital, Inc - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LOAR,Loar Holdings Inc. Common Stock,,,NYSE,2026-09-04,2026-09-25,active,,operating
LOB,"Live Oak Bancshares, Inc. Common Stock",,,NYSE,2026-09-04,2026-09-25,active,,operating
LOCL,Local Bounti Corporation Common Stock,,,NYSE,2026-09-04,2026-09-25,active,,operating
LOCO,"El Pollo Loco Holdings, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LODE,Comstock Inc. Common Stock,,,NYSE American,2026-09-04,2026-09-25,active,,operating
LOGI,Logitech International S.A. - Registered Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LOMA,Loma Negra Compania Industrial Argentina Sociedad Anonima ADS,,,NYSE,2026-09-04,2026-09-25,active,,operating
LONA,"LeonaBio, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LOPE,Grand Canyon Education,Consumer Discretionary,Education Services,S&P 400,2026-09-04,2026-09-25,active,,operating
LOVE,The Lovesac Company - Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LOW,Lowe's,Consumer Discretionary,Home Improvement Retail,S&P 500,2026-09-04,2026-09-25,active,,operating
LPA,Logistic Properties of the Americas Ordinary Shares,,,NYSE American,2026-09-04,2026-09-25,active,,operating
LPAA,Launch One Acquisition Corp. - Class A Ordinary Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,spac
LPBB,Launch Two Acquisition Corp. - Class A Ordinary Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,spac
LPCN,Lipocine Inc. - Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LPCV,Launchpad Cadenza Acquisition Corp I - Class A Ordinary Share,,,Nasdaq,2026-09-04,2026-09-25,active,,spac
LPG,Dorian LPG Ltd.,Energy,Oil & Gas Storage & Transportation,S&P 600,2026-09-04,2026-09-25,active,,operating
LPL,"LG Display Co, Ltd AMERICAN DEPOSITORY SHARES",,,NYSE,2026-09-04,2026-09-25,active,,operating
LPLA,LPL Financial Holdings Inc. - Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LPSN,"LivePerson, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-04,dropped,2026-09-04,operating
LPTH,"LightPath Technologies, Inc. - Class A Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LPX,Louisiana-Pacific,Industrials,Building Products,S&P 400,2026-09-04,2026-09-25,active,,operating
LQDA,Liquidia Corporation,Health Care,Pharmaceuticals,S&P 600,2026-09-04,2026-09-25,active,,operating
LQDT,"Liquidity Services, Inc.",Industrials,Diversified Support Services,S&P 600,2026-09-04,2026-09-25,active,,operating
LRCX,Lam Research,Information Technology,Semiconductor Materials & Equipment,S&P 500,2026-09-04,2026-09-25,active,,operating
LRMR,"Larimar Therapeutics, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LRN,"Stride, Inc.",Consumer Discretionary,Education Services,S&P 600,2026-09-04,2026-09-25,active,,operating
LSAK,"Lesaka Technologies, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LSBK,"Lake Shore Bancorp, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LSCC,Lattice Semiconductor,Information Technology,Semiconductors,S&P 400,2026-09-04,2026-09-25,active,,operating
LSE,"Leishen Energy Holding Co., Ltd. - Class A Ordinary Shares",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LSF,"Laird Superfood, Inc. Common Stock",,,NYSE American,2026-09-04,2026-09-25,active,,operating
LSPD,Lightspeed Commerce Inc. Subordinate Voting Shares,,,NYSE,2026-09-04,2026-09-25,active,,operating
LSTA,"Lisata Therapeutics, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LSTR,Landstar System,Industrials,Cargo Ground Transportation,S&P 400,2026-09-04,2026-09-25,active,,operating
LTBR,Lightbridge Corporation - Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LTC,"LTC Properties, Inc.",Real Estate,Health Care REITs,S&P 600,2026-09-04,2026-09-25,active,,operating
LTGO,"Latigo Biotherapeutics, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LTGR,Long Table Growth Corp. - Class A Ordinary Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,spac
LTH,"Life Time Group Holdings, Inc.",Consumer Discretionary,Leisure Facilities,S&P 600,2026-09-04,2026-09-25,active,,operating
LTRN,Lantern Pharma Inc. - Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LTRX,"Lantronix, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LUCD,Lucid Diagnostics Inc. - Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LUCK,Lucky Strike Entertainment Corporation Class A Common Stock,,,NYSE,2026-09-04,2026-09-25,active,,operating
LUCY,"Innovative Eyewear, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LUD,Luda Technology Group Limited Ordinary Shares,,,NYSE American,2026-09-04,2026-09-25,active,,operating
LULU,Lululemon Athletica,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",S&P 500,2026-09-04,2026-09-25,active,,operating
LUMN,Lumen Technologies,Communication Services,Alternative Carriers,S&P 600,2026-09-04,2026-09-25,active,,operating
LUNG,Pulmonx Corporation - Common Stock,,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LUNR,"Intuitive Machines, Inc. - Class A Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LUV,Southwest Airlines,Industrials,Passenger Airlines,S&P 500,2026-09-04,2026-09-25,active,,operating
LVLU,"Lulu's Fashion Lounge Holdings, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LVO,"LiveOne, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LVS,Las Vegas Sands,Consumer Discretionary,Casinos & Gaming,S&P 500,2026-09-04,2026-09-25,active,,operating
LVWR,"LiveWire Group, Inc. Common Stock",,,NYSE,2026-09-04,2026-09-25,active,,operating
LW,Lamb Weston,Consumer Staples,Packaged Foods & Meats,S&P 600,2026-09-04,2026-09-25,active,,operating
LWAC,LightWave Acquisition Corp. - Class A Ordinary Shares,,,Nasdaq,2026-09-04,2026-09-25,active,,spac
LWAY,"Lifeway Foods, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
LWLG,"Lightwave Logic, Inc. - Common Stock",,,Nasdaq,2026-09-04,2026-09-25,active,,operating
